id;desvionum;tailnum
1381;0;N765SW
1382;0;N765SW
1383;0;N716SW
1384;0;N716SW
1385;0;N716SW
1386;0;N932UA
1387;0;N929UA
1388;0;N937UA
1389;0;N768AS
1390;0;N763AS
1391;0;N768AS
1392;0;N608JB
1393;0;N608JB
1394;0;N603JB
1395;0;N603JB
1396;0;N653JB
1397;0;N653JB
1398;0;N279AT
1399;0;N169AT
1400;0;N287AT
1401;0;N618WN
1402;0;N618WN
1403;0;N618WN
1404;0;N618WN
1405;0;N385SW
1406;0;N385SW
1407;0;N336SW
1408;0;N385SW
1409;0;N543UA
1410;0;N596UA
1411;0;N598UA
1412;0;N371UA
1413;0;N812UA
1414;0;N540UA
1415;0;N375AA
1416;0;N768AS
1417;0;N763AS
1418;0;N768AS
1419;0;N380DA
1420;0;N631DL
1421;0;N912DL
1422;0;N167AT
1423;0;N281AT
1424;0;N272AT
1425;0;N733SA
1426;0;N733SA
1427;0;N733SA
1428;0;N258WN
1429;0;N258WN
1430;0;N258WN
1431;0;N533UA
1432;0;N842UA
1433;0;N579UA
1434;0;N543UA
1435;0;N596UA
1436;0;N598UA
1437;0;N768AS
1438;0;N768AS
1439;0;N768AS
1440;0;N768AS
1441;0;N765AS
1442;0;N765AS
1443;0;N765AS
1444;0;N768AS
1445;0;N768AS
1446;0;N768AS
1447;0;N768AS
1448;0;N653JB
1449;0;N644JB
1450;0;N599JB
1451;0;N167AT
1452;0;N281AT
1453;0;N272AT
1454;0;N501SW
1455;0;N501SW
1456;0;N509SW
1457;0;N509SW
1458;0;N548UA
1459;0;N549UA
1460;0;N552UA
1461;0;N931DL
1462;0;N944DL
1463;0;N985DL
1464;0;N278AT
1465;0;N336AT
1466;0;N646SW
1467;0;N646SW
1468;0;N646SW
1469;0;N646SW
1470;0;N470WN
1471;0;N470WN
1472;0;N470WN
1473;0;N470WN
1474;0;N548UA
1475;0;N549UA
1476;0;N552UA
1477;0;N648AW
1478;0;N601AW
1479;0;N652AW
1480;0;N624AW
1481;0;N656JB
1482;0;N665JB
1483;0;N613JB
1484;0;N636DL
1485;0;N635DL
1486;0;N668DN
1487;0;N336AT
1488;0;N312AT
1489;0;N609SW
1490;0;N609SW
1491;0;N609SW
1492;0;N609SW
1493;0;N502SW
1494;0;N609SW
1495;0;N245WN
1496;0;N245WN
1497;0;N245WN
1498;0;N245WN
1499;0;N245WN
1500;0;N245WN
1501;0;N524UA
1502;0;N589UA
1503;0;N544UA
1504;0;N562JB
1505;0;N613JB
1506;0;N583JB
1507;0;N124DE
1508;0;N624DL
1509;0;N690DL
1510;0;N352SW
1511;0;N352SW
1512;0;N352SW
1513;0;N352SW
1514;0;N352SW
1515;0;N352SW
1516;0;N336SW
1517;0;N509SW
1518;0;N336SW
1519;0;N336SW
1520;0;N336SW
1521;0;N336SW
1522;0;N336SW
1523;0;N336SW
1524;0;N830UA
1525;0;N379UA
1526;0;N559UA
1527;0;N669UA
1528;0;N669UA
1529;0;N672UA
1530;0;N815AW
1531;0;N815AW
1532;0;N802AW
1533;0;N839AW
1534;0;N339AA
1535;0;N336AA
1536;0;N323AA
1537;0;N632JB
1538;0;N529JB
1539;0;N565JB
1540;0;N312AT
1541;0;N291AT
1542;0;N276AT
1543;0;N376SW
1544;0;N376SW
1545;0;N610WN
1546;0;N929UA
1547;0;N937UA
1548;0;N315UA
1549;0;N627AS
1550;0;N627AS
1551;0;N794AS
1552;0;N794AS
1553;0;N774AS
1554;0;N774AS
1555;0;N559JB
1556;0;N646JB
1557;0;N536JB
1558;0;N828MH
1559;0;N833MH
1560;0;N831MH
1561;0;N934AT
1562;0;N920AT
1563;0;N985AT
1564;0;N737JW
1565;0;N643SW
1566;0;N796AS
1567;0;N764AS
1568;0;N796AS
1569;0;N796AS
1570;0;N768AS
1571;0;N768AS
1572;0;N768AS
1573;0;N768AS
1574;0;N775AS
1575;0;N775AS
1576;0;N775AS
1577;0;N775AS
1578;0;N6705Y
1579;0;N654DL
1580;0;N6709
1581;0;N920AT
1582;0;N985AT
1583;0;N473WN
1584;0;N597UA
1585;0;N543UA
1586;0;N545UA
1587;0;N827UA
1588;0;N571UA
1589;0;N405UA
1590;0;N769AS
1591;0;N769AS
1592;0;N769AS
1593;0;N769AS
1594;0;N769AS
1595;0;N783AS
1596;0;N783AS
1597;0;N783AS
1598;0;N783AS
1599;0;N783AS
1600;0;N705AS
1601;0;N705AS
1602;0;N705AS
1603;0;N705AS
1604;0;N705AS
1605;0;N594JB
1606;0;N715JB
1607;0;N17105
1608;0;N33103
1609;0;N13138
1610;0;N658DL
1611;0;N618DL
1612;0;N665DN
1613;0;N971AT
1614;0;N949AT
1615;0;N394SW
1616;0;N783SW
1617;0;N783SW
1618;0;N529JB
1619;0;N563JB
1620;0;N569JB
1621;0;N681DA
1622;0;N616DL
1623;0;N126DL
1624;0;N281AT
1625;0;N166AT
1626;0;N299AT
1627;0;N314SW
1628;0;N314SW
1629;0;N397SW
1630;0;N397SW
1631;0;N763AS
1632;0;N763AS
1633;0;N763AS
1634;0;N763AS
1635;0;N763AS
1636;0;N764AS
1637;0;N764AS
1638;0;N764AS
1639;0;N764AS
1640;0;N764AS
1641;0;N756AS
1642;0;N756AS
1643;0;N756AS
1644;0;N756AS
1645;0;N756AS
1646;0;N529JB
1647;0;N563JB
1648;0;N569JB
1649;0;N139DL
1650;0;N329AT
1651;0;N284AT
1652;0;N326AT
1653;0;N292WN
1654;0;N292WN
1655;0;N292WN
1656;0;N447WN
1657;0;N447WN
1658;0;N447WN
1659;0;N854UA
1660;0;N403UA
1661;0;N426UA
1662;0;N775AS
1663;0;N775AS
1664;0;N775AS
1665;0;N775AS
1666;0;N775AS
1667;0;N775AS
1668;0;N775AS
1669;0;N775AS
1670;0;N775AS
1671;0;N775AS
1672;0;N784AS
1673;0;N784AS
1674;0;N784AS
1675;0;N784AS
1676;0;N784AS
1677;0;N547JB
1678;0;N706JB
1679;0;N571JB
1680;0;N13138
1681;0;N33132
1682;0;N29124
1683;0;N625DL
1684;0;N663DN
1685;0;N621DL
1686;0;N955AT
1687;0;N965AT
1688;0;N928AT
1689;0;N917WN
1690;0;N461WN
1691;0;N793AS
1692;0;N793AS
1693;0;N793AS
1694;0;N793AS
1695;0;N775AS
1696;0;N775AS
1697;0;N775AS
1698;0;N775AS
1699;0;N775AS
1700;0;N775AS
1701;0;N775AS
1702;0;N775AS
1703;0;N703JB
1704;0;N561JB
1705;0;N634JB
1706;0;N3735D
1707;0;N757AT
1708;0;N681DA
1709;0;N242WN
1710;0;N242WN
1711;0;N242WN
1712;0;N344SW
1713;0;N344SW
1714;0;N344SW
1715;0;N801AW
1716;0;N654AW
1717;0;N658AW
1718;0;N783AS
1719;0;N783AS
1720;0;N783AS
1721;0;N783AS
1722;0;N705AS
1723;0;N705AS
1724;0;N705AS
1725;0;N705AS
1726;0;N774AS
1727;0;N774AS
1728;0;N774AS
1729;0;N774AS
1730;0;N703JB
1731;0;N703JB
1732;0;N561JB
1733;0;N561JB
1734;0;N634JB
1735;0;N634JB
1736;0;N16234
1737;0;N78285
1738;0;N77258
1739;0;N6716C
1740;0;N639DL
1741;0;N695DL
1742;0;N894AT
1743;0;N990AT
1744;0;N978AT
1745;0;N334SW
1746;0;N334SW
1747;0;N334SW
1748;0;N334SW
1749;0;N334SW
1750;0;N665UA
1751;0;N667UA
1752;0;N677UA
1753;0;N548UA
1754;0;N590UA
1755;0;N203JB
1756;0;N206JB
1757;0;N266JB
1758;0;N639DL
1759;0;N6710E
1760;0;N6701
1761;0;N921AT
1762;0;N955AT
1763;0;N965AT
1764;0;N201LV
1765;0;N201LV
1766;0;N572UA
1767;0;N531UA
1768;0;N544UA
1769;0;N595UA
1770;0;N548UA
1771;0;N590UA
1772;0;N708AS
1773;0;N708AS
1774;0;N774AS
1775;0;N774AS
1776;0;N772AS
1777;0;N772AS
1778;0;N636JB
1779;0;N584JB
1780;0;N621JB
1781;0;N695DL
1782;0;N3769L
1783;0;N6700
1784;0;N969AT
1785;0;N968AT
1786;0;N980AT
1787;0;N926WN
1788;0;N926WN
1789;0;N926WN
1790;0;N272WN
1791;0;N272WN
1792;0;N272WN
1793;0;N818AW
1794;0;N818AW
1795;0;N814AW
1796;0;N814AW
1797;0;N796AS
1798;0;N796AS
1799;0;N613AS
1800;0;N613AS
1801;0;N617AS
1802;0;N617AS
1803;0;N633JB
1804;0;N571JB
1805;0;N128DL
1806;0;N693DL
1807;0;N641DL
1808;0;N276AT
1809;0;N337AT
1810;0;N329AT
1811;0;N482WN
1812;0;N482WN
1813;0;N289WN
1814;0;N289WN
1815;0;N164AW
1816;0;N164AW
1817;0;N621AW
1818;0;N621AW
1819;0;N631AW
1820;0;N660AW
1821;0;N562JB
1822;0;N564JB
1823;0;N750AT
1824;0;N696DL
1825;0;N6710E
1826;0;N338AT
1827;0;N168AT
1828;0;N296AT
1829;0;N519SW
1830;0;N675UA
1831;0;N670UA
1832;0;N673UA
1833;0;N203UA
1834;0;N366UA
1835;0;N678AW
1836;0;N649AW
1837;0;N382AA
1838;0;N703AS
1839;0;N708AS
1840;0;N771AS
1841;0;N69063
1842;0;N77066
1843;0;N76064
1844;0;N6704Z
1845;0;N6704Z
1846;0;N6704Z
1847;0;N330AT
1848;0;N328AT
1849;0;N276AT
1850;0;N389SW
1851;0;N389SW
1852;0;N835UA
1853;0;N533UA
1854;0;N366UA
1855;0;N214UA
1856;0;N214UA
1857;0;N211UA
1858;0;N315AW
1859;0;N303AW
1860;0;N157AW
1861;0;N157AW
1862;0;N360AA
1863;0;N627AS
1864;0;N765AS
1865;0;N627AS
1866;0;N796AS
1867;0;N579AS
1868;0;N796AS
1869;0;N613AS
1870;0;N613AS
1871;0;N765AS
1872;0;N561JB
1873;0;N591JB
1874;0;N581JB
1875;0;N77066
1876;0;N76064
1877;0;N76065
1878;0;N683DA
1879;0;N660DL
1880;0;N642DL
1881;0;N892AT
1882;0;N961AT
1883;0;N952AT
1884;0;N523SW
1885;0;N523SW
1886;0;N512SW
1887;0;N512SW
1888;0;N214UA
1889;0;N214UA
1890;0;N211UA
1891;0;N664UA
1892;0;N671UA
1893;0;N675UA
1894;0;N3DAAA
1895;0;N3DLAA
1896;0;N3AKAA
1897;0;N561JB
1898;0;N591JB
1899;0;N597JB
1900;0;N674DL
1901;0;N996DL
1902;0;N919DL
1903;0;N284AT
1904;0;N276AT
1905;0;N299AT
1906;0;N655WN
1907;0;N655WN
1908;0;N655WN
1909;0;N655WN
1910;0;N670SW
1911;0;N670SW
1912;0;N670SW
1913;0;N670SW
1914;0;N539UA
1915;0;N575UA
1916;0;N588UA
1917;0;N211UA
1918;0;N212UA
1919;0;N212UA
1920;0;N809AW
1921;0;N808AW
1922;0;N679AW
1923;0;N679AW
1924;0;N680AW
1925;0;N680AW
1926;0;N321AA
1927;0;N319AA
1928;0;N327AA
1929;0;N596AS
1930;0;N592AS
1931;0;N589AS
1932;0;N658JB
1933;0;N554JB
1934;0;N584JB
1935;0;N338AT
1936;0;N168AT
1937;0;N296AT
1938;0;N502SW
1939;0;N502SW
1940;0;N502SW
1941;0;N502SW
1942;0;N501SW
1943;0;N501SW
1944;0;N501SW
1945;0;N501SW
1946;0;N212UA
1947;0;N211UA
1948;0;N210UA
1949;0;N660AW
1950;0;N654AW
1951;0;N647AW
1952;0;N667AW
1953;0;N601AW
1954;0;N601AW
1955;0;N321AA
1956;0;N319AA
1957;0;N327AA
1958;0;N596AS
1959;0;N592AS
1960;0;N589AS
1961;0;N247JB
1962;0;N184JB
1963;0;N183JB
1964;0;N34137
1965;0;N67052
1966;0;N19130
1967;0;N506SW
1968;0;N550WN
1969;0;N581UA
1970;0;N596UA
1971;0;N522UA
1972;0;N675UA
1973;0;N670UA
1974;0;N673UA
1975;0;N6704Z
1976;0;N649DL
1977;0;N6705Y
1978;0;N953AT
1979;0;N957AT
1980;0;N891AT
1981;0;N413WN
1982;0;N442WN
1983;0;N442WN
1984;0;N606JB
1985;0;N581JB
1986;0;N6711M
1987;0;N656DL
1988;0;N6710E
1989;0;N968AT
1990;0;N995AT
1991;0;N921AT
1992;0;N745SW
1993;0;N745SW
1994;0;N745SW
1995;0;N745SW
1996;0;N629AW
1997;0;N644AW
1998;0;N633AW
1999;0;N794AS
2000;0;N771AS
2001;0;N769AS
2002;0;N905DE
2003;0;N905DE
2004;0;N905DE
2005;0;N201LV
2006;0;N201LV
2007;0;N653AW
2008;0;N677AW
2009;0;N647AW
2010;0;N551AS
2011;0;N552AS
2012;0;N560AS
2013;0;N718TW
2014;0;N395DN
2015;0;N3744D
2016;0;N961AT
2017;0;N944AT
2018;0;N970AT
2019;0;N783SW
2020;0;N783SW
2021;0;N783SW
2022;0;N783SW
2023;0;N433UA
2024;0;N837UA
2025;0;N676UA
2026;0;N676UA
2027;0;N666UA
2028;0;N677AW
2029;0;N802AW
2030;0;N826AW
2031;0;N839AW
2032;0;N323AS
2033;0;N614AS
2034;0;N552AS
2035;0;N651JB
2036;0;N599JB
2037;0;N618JB
2038;0;N921AT
2039;0;N980AT
2040;0;N935AT
2041;0;N245WN
2042;0;N245WN
2043;0;N755SA
2044;0;N755SA
2045;0;N676UA
2046;0;N676UA
2047;0;N666UA
2048;0;N557UA
2049;0;N532UA
2050;0;N518UA
2051;0;N323AS
2052;0;N614AS
2053;0;N552AS
2054;0;N894AT
2055;0;N990AT
2056;0;N978AT
2057;0;N339SW
2058;0;N675AA
2059;0;N675AA
2060;0;N552UA
2061;0;N501UA
2062;0;N547UA
2063;0;N673UA
2064;0;N677UA
2065;0;N668UA
2066;0;N309AS
2067;0;N791AS
2068;0;N791AS
2069;0;N612JB
2070;0;N718TW
2071;0;N704X
2072;0;N723TW
2073;0;N342SW
2074;0;N342SW
2075;0;N330SW
2076;0;N330SW
2077;0;N667UA
2078;0;N677UA
2079;0;N670UA
2080;0;N557UA
2081;0;N525UA
2082;0;N518UA
2083;0;N309AS
2084;0;N791AS
2085;0;N791AS
2086;0;N3752
2087;0;N3762Y
2088;0;N892AT
2089;0;N961AT
2090;0;N952AT
2091;0;N914WN
2092;0;N914WN
2093;0;N935UA
2094;0;N463UA
2095;0;N327UA
2096;0;N605AW
2097;0;N636AW
2098;0;N379AA
2099;0;N380AA
2100;0;N385AA
2101;0;N799AS
2102;0;N972DL
2103;0;N939DL
2104;0;N962DL
2105;0;N961AT
2106;0;N944AT
2107;0;N970AT
2108;0;N368SW
2109;0;N368SW
2110;0;N302AW
2111;0;N302AW
2112;0;N332AW
2113;0;N332AW
2114;0;N322AW
2115;0;N302AW
2116;0;N7ALAA
2117;0;N7ARAA
2118;0;N7BTAA
2119;0;N764AS
2120;0;N648JB
2121;0;N779SW
2122;0;N779SW
2123;0;N779SW
2124;0;N525UA
2125;0;N505UA
2126;0;N517UA
2127;0;N670UA
2128;0;N579AS
2129;0;N587AS
2130;0;N570AS
2131;0;N618JB
2132;0;N618JB
2133;0;N709JB
2134;0;N709JB
2135;0;N624JB
2136;0;N536JB
2137;0;N3744D
2138;0;N3764D
2139;0;N3745B
2140;0;N281AT
2141;0;N166AT
2142;0;N299AT
2143;0;N390SW
2144;0;N390SW
2145;0;N390SW
2146;0;N461UA
2147;0;N855UA
2148;0;N806UA
2149;0;N680AW
2150;0;N680AW
2151;0;N175AW
2152;0;N314AW
2153;0;N314AW
2154;0;N587AS
2155;0;N570AS
2156;0;N11206
2157;0;N37273
2158;0;N76514
2159;0;N3745B
2160;0;N989AT
2161;0;N997AT
2162;0;N959AT
2163;0;N430WN
2164;0;N430WN
2165;0;N839UA
2166;0;N852UA
2167;0;N77296
2168;0;N37273
2169;0;N12218
2170;0;N989AT
2171;0;N977AT
2172;0;N959AT
2173;0;N457WN
2174;0;N476WN
2175;0;N423UA
2176;0;N571UA
2177;0;N405UA
2178;0;N155AW
2179;0;N155AW
2180;0;N302AW
2181;0;N302AW
2182;0;N166AW
2183;0;N166AW
2184;0;N599JB
2185;0;N663JB
2186;0;N644JB
2187;0;N17126
2188;0;N14102
2189;0;N21108
2190;0;N135DL
2191;0;N136DL
2192;0;N128DL
2193;0;N933AT
2194;0;N920AT
2195;0;N985AT
2196;0;N828UA
2197;0;
2198;0;N434UA
2199;0;N302AW
2200;0;N166AW
2201;0;N755AS
2202;0;N546AS
2203;0;N597AS
2204;0;N597AS
2205;0;N596AS
2206;0;N596AS
2207;0;N599JB
2208;0;N663JB
2209;0;N644JB
2210;0;N947AT
2211;0;N921AT
2212;0;N995AT
2213;0;N206WN
2214;0;N206WN
2215;0;N670UA
2216;0;N628AW
2217;0;N637AW
2218;0;N657AW
2219;0;N627AW
2220;0;N546AS
2221;0;N597AS
2222;0;N597AS
2223;0;N596AS
2224;0;N596AS
2225;0;N729JB
2226;0;N523JB
2227;0;N656JB
2228;0;N986AT
2229;0;N995AT
2230;0;N906AT
2231;0;N614AS
2232;0;N613AS
2233;0;N617AS
2234;0;N704X
2235;0;N307AT
2236;0;N330AT
2237;0;N972AT
2238;0;N617SW
2239;0;N617SW
2240;0;N617SW
2241;0;N313AW
2242;0;N166AW
2243;0;N315AW
2244;0;N315AW
2245;0;N554JB
2246;0;N639JB
2247;0;N583JB
2248;0;N986AT
2249;0;N995AT
2250;0;N906AT
2251;0;N264LV
2252;0;N264LV
2253;0;N264LV
2254;0;N423UA
2255;0;N571UA
2256;0;N405UA
2257;0;N570AS
2258;0;N559AS
2259;0;N587AS
2260;0;N639JB
2261;0;N632JB
2262;0;N663JB
2263;0;N945AT
2264;0;N899AT
2265;0;N993AT
2266;0;N260WN
2267;0;N656AW
2268;0;N667AW
2269;0;N647AW
2270;0;N669AW
2271;0;N669AW
2272;0;N570AS
2273;0;N559AS
2274;0;N587AS
2275;0;N645JB
2276;0;N618JB
2277;0;N510JB
2278;0;N713TW
2279;0;N934AT
2280;0;N945AT
2281;0;N899AT
2282;0;N704SW
2283;0;N704SW
2284;0;N704SW
2285;0;N435UA
2286;0;N825UA
2287;0;N315AS
2288;0;N315AS
2289;0;N519JB
2290;0;N554JB
2291;0;N715JB
2292;0;N939DL
2293;0;N962DL
2294;0;N906DL
2295;0;N989AT
2296;0;N997AT
2297;0;N959AT
2298;0;N256WN
2299;0;N492WN
2300;0;N558UA
2301;0;N848UA
2302;0;N554JB
2303;0;N715JB
2304;0;N750AT
2305;0;N639DL
2306;0;N6705Y
2307;0;N933AT
2308;0;N920AT
2309;0;N985AT
2310;0;N9222N
2311;0;N230WN
2312;0;N772AS
2313;0;N552AS
2314;0;N560AS
2315;0;N661JB
2316;0;N529JB
2317;0;N519JB
2318;0;N905FR
2319;0;N930FR
2320;0;N940FR
2321;0;N313AT
2322;0;N313AT
2323;0;N300AT
2324;0;N300AT
2325;0;N318AT
2326;0;N318AT
2327;0;N444WN
2328;0;N238WN
2329;0;N534UA
2330;0;N598UA
2331;0;N564UA
2332;0;N799AS
2333;0;N552AS
2334;0;N560AS
2335;0;N603DL
2336;0;N67171
2337;0;N291AT
2338;0;N312AT
2339;0;N477HA
2340;0;N486HA
2341;0;N745SW
2342;0;N745SW
2343;0;N481WN
2344;0;N481WN
2345;0;N823UA
2346;0;N658AW
2347;0;
2348;0;N649AW
2349;0;N553AS
2350;0;N318AS
2351;0;N593AS
2352;0;N931FR
2353;0;N915FR
2354;0;N928FR
2355;0;N921AT
2356;0;N296AT
2357;0;N311AT
2358;0;N477HA
2359;0;N486HA
2360;0;N646SW
2361;0;N646SW
2362;0;N470WN
2363;0;N470WN
2364;0;N470WN
2365;0;
2366;0;N523UA
2367;0;N431UA
2368;0;N348AA
2369;0;N342AA
2370;0;N399AA
2371;0;N561JB
2372;0;N657JB
2373;0;N566JB
2374;0;N926AT
2375;0;N307AT
2376;0;N307AT
2377;0;N483HA
2378;0;N478HA
2379;0;N487HA
2380;0;N903WN
2381;0;N653SW
2382;0;N663AW
2383;0;N816AW
2384;0;N831AW
2385;0;N552AS
2386;0;N561JB
2387;0;N657JB
2388;0;N566JB
2389;0;N926AT
2390;0;N307AT
2391;0;N307AT
2392;0;N483HA
2393;0;N478HA
2394;0;N487HA
2395;0;N732SW
2396;0;N732SW
2397;0;N422UA
2398;0;N417UA
2399;0;N437UA
2400;0;N617AS
2401;0;N318AS
2402;0;N593AS
2403;0;N130DL
2404;0;N125DL
2405;0;N137DL
2406;0;N933AT
2407;0;N938AT
2408;0;N925AT
2409;0;N481HA
2410;0;N483HA
2411;0;N484HA
2412;0;N915WN
2413;0;N915WN
2414;0;N915WN
2415;0;N270WN
2416;0;N270WN
2417;0;N270WN
2418;0;N673UA
2419;0;N677UA
2420;0;N671UA
2421;0;N663AW
2422;0;N816AW
2423;0;N831AW
2424;0;N791AS
2425;0;N755AS
2426;0;N3745B
2427;0;N372DA
2428;0;N3765
2429;0;N924FR
2430;0;N933FR
2431;0;N481HA
2432;0;N483HA
2433;0;N484HA
2434;0;N340LV
2435;0;N340LV
2436;0;N340LV
2437;0;N394SW
2438;0;N394SW
2439;0;N394SW
2440;0;N590UA
2441;0;N595UA
2442;0;N548UA
2443;0;N768AS
2444;0;N703AS
2445;0;N768AS
2446;0;N3769L
2447;0;N3765
2448;0;N3756
2449;0;N924FR
2450;0;N933FR
2451;0;N276AT
2452;0;N337AT
2453;0;N329AT
2454;0;N479HA
2455;0;N478HA
2456;0;N419WN
2457;0;N408WN
2458;0;N586UA
2459;0;N464UA
2460;0;N848UA
2461;0;N666DN
2462;0;N124DE
2463;0;N757AT
2464;0;N479HA
2465;0;N478HA
2466;0;N429WN
2467;0;N429WN
2468;0;N438WN
2469;0;N907UA
2470;0;N664AW
2471;0;N664AW
2472;0;N624AW
2473;0;N653AW
2474;0;N548AS
2475;0;N775AS
2476;0;N791AS
2477;0;N945FR
2478;0;N925FR
2479;0;N935FR
2480;0;N300AT
2481;0;N318AT
2482;0;N337AT
2483;0;N285WN
2484;0;N285WN
2485;0;N285WN
2486;0;N772SW
2487;0;N772SW
2488;0;N772SW
2489;0;N772SW
2490;0;N673UA
2491;0;N677UA
2492;0;N671UA
2493;0;N703AS
2494;0;N306AS
2495;0;N570AS
2496;0;N833MH
2497;0;N831MH
2498;0;N829MH
2499;0;N801FR
2500;0;N802FR
2501;0;N805FR
2502;0;N312AT
2503;0;N307AT
2504;0;N307AT
2505;0;N486HA
2506;0;N486HA
2507;0;N479HA
2508;0;N417WN
2509;0;N480WN
2510;0;N410UA
2511;0;N528UA
2512;0;N934UA
2513;0;
2514;0;N803AW
2515;0;N155AW
2516;0;N155AW
2517;0;N175AW
2518;0;N175AW
2519;0;N589JB
2520;0;N591JB
2521;0;N559JB
2522;0;N801FR
2523;0;N802FR
2524;0;N805FR
2525;0;N487HA
2526;0;N487HA
2527;0;N476HA
2528;0;N662SW
2529;0;N662SW
2530;0;N594UA
2531;0;N535UA
2532;0;N318AS
2533;0;N546AS
2534;0;N546AS
2535;0;N586AS
2536;0;N586AS
2537;0;N487HA
2538;0;N487HA
2539;0;N476HA
2540;0;N710SW
2541;0;N440LV
2542;0;N617AS
2543;0;N588AS
2544;0;N772AS
2545;0;N564JB
2546;0;N534JB
2547;0;N636JB
2548;0;N312AT
2549;0;N312AT
2550;0;N307AT
2551;0;N175AT
2552;0;N307AT
2553;0;N184AT
2554;0;N486HA
2555;0;N486HA
2556;0;N479HA
2557;0;N324US
2558;0;N361NW
2559;0;N367NW
2560;0;N337NW
2561;0;N444WN
2562;0;N238WN
2563;0;N658DL
2564;0;N678DL
2565;0;N631DL
2566;0;N938AT
2567;0;N925AT
2568;0;N966AT
2569;0;N480HA
2570;0;N484HA
2571;0;N483HA
2572;0;N526SW
2573;0;N526SW
2574;0;N526SW
2575;0;N525SW
2576;0;N525SW
2577;0;N525SW
2578;0;N541UA
2579;0;N5EVAA
2580;0;N5EWAA
2581;0;N5DFAA
2582;0;N590AS
2583;0;N315AS
2584;0;N564AS
2585;0;N125DL
2586;0;N137DL
2587;0;N905FR
2588;0;N930FR
2589;0;N940FR
2590;0;N480HA
2591;0;N484HA
2592;0;N483HA
2593;0;N324US
2594;0;N309US
2595;0;N372NW
2596;0;N337NW
2597;0;N356NW
2598;0;N372NW
2599;0;N401WN
2600;0;N251WN
2601;0;N568UA
2602;0;N431UA
2603;0;N838AW
2604;0;N803AW
2605;0;N559JB
2606;0;N646JB
2607;0;N751AT
2608;0;N152DL
2609;0;N752AT
2610;0;N921AT
2611;0;N296AT
2612;0;N311AT
2613;0;N477HA
2614;0;N481HA
2615;0;N486HA
2616;0;N376NW
2617;0;N361NW
2618;0;N351NW
2619;0;N481WN
2620;0;N481WN
2621;0;N571UA
2622;0;N501UA
2623;0;N839UA
2624;0;N649DL
2625;0;N6705Y
2626;0;N693DL
2627;0;N326AT
2628;0;N291AT
2629;0;N291AT
2630;0;N312AT
2631;0;N312AT
2632;0;N478HA
2633;0;N476HA
2634;0;N475HA
2635;0;N351NW
2636;0;N350NA
2637;0;N664WN
2638;0;N664WN
2639;0;N443UA
2640;0;N415UA
2641;0;N932UA
2642;0;N527UA
2643;0;N531UA
2644;0;N511UA
2645;0;N664AW
2646;0;N664AW
2647;0;N624AW
2648;0;N624AW
2649;0;N328AA
2650;0;N324AA
2651;0;N322AA
2652;0;N546AS
2653;0;N560AS
2654;0;N581AS
2655;0;N715JB
2656;0;N625JB
2657;0;N648JB
2658;0;N3765
2659;0;N315AT
2660;0;N925AT
2661;0;N311AT
2662;0;N478HA
2663;0;N476HA
2664;0;N475HA
2665;0;N335NW
2666;0;N353NW
2667;0;N350NA
2668;0;N749SW
2669;0;N756SA
2670;0;N369UA
2671;0;N322AA
2672;0;N325AA
2673;0;N339AA
2674;0;N570AS
2675;0;N559AS
2676;0;N306AS
2677;0;N715JB
2678;0;N625JB
2679;0;N648JB
2680;0;N480HA
2681;0;N484HA
2682;0;N483HA
2683;0;N757LV
2684;0;N757LV
2685;0;N757LV
2686;0;N757LV
2687;0;N533UA
2688;0;N564UA
2689;0;N373UA
2690;0;N904AW
2691;0;N909AW
2692;0;N5EVAA
2693;0;N5EWAA
2694;0;N5DFAA
2695;0;N591JB
2696;0;N569JB
2697;0;N534JB
2698;0;N284AT
2699;0;N276AT
2700;0;N315AT
2701;0;N480HA
2702;0;N484HA
2703;0;N483HA
2704;0;N335NW
2705;0;N367NW
2706;0;N337NW
2707;0;N367NW
2708;0;N337NW
2709;0;N372SW
2710;0;N786SW
2711;0;N786SW
2712;0;N435UA
2713;0;N812UA
2714;0;N663AW
2715;0;N318AS
2716;0;N318AS
2717;0;N546AS
2718;0;N546AS
2719;0;N586AS
2720;0;N586AS
2721;0;N569JB
2722;0;N534JB
2723;0;N292AT
2724;0;N289AT
2725;0;N240AT
2726;0;N479HA
2727;0;N479HA
2728;0;N478HA
2729;0;N325US
2730;0;N502US
2731;0;N554NW
2732;0;N592NW
2733;0;N502US
2734;0;N504US
2735;0;N522SW
2736;0;N486WN
2737;0;N547UA
2738;0;N562UA
2739;0;N593UA
2740;0;N763AS
2741;0;N756AS
2742;0;N764AS
2743;0;N605JB
2744;0;N636JB
2745;0;N582JB
2746;0;N930FR
2747;0;N902FR
2748;0;N918FR
2749;0;N479HA
2750;0;N479HA
2751;0;N478HA
2752;0;N365NW
2753;0;N342NW
2754;0;N374NW
2755;0;N365NW
2756;0;N352NW
2757;0;N325US
2758;0;N692SW
2759;0;N692SW
2760;0;N692SW
2761;0;N653SW
2762;0;N413WN
2763;0;N413WN
2764;0;N802UA
2765;0;N464UA
2766;0;N825UA
2767;0;N818AW
2768;0;N818AW
2769;0;N803AW
2770;0;N801AW
2771;0;N824AW
2772;0;N821AW
2773;0;N806FR
2774;0;N908FR
2775;0;N923FR
2776;0;N481HA
2777;0;N483HA
2778;0;N484HA
2779;0;N439WN
2780;0;N439WN
2781;0;N631SW
